"Link URL","Anchor Text","Page URL","Page Title","Affiliate Tagged","Affiliate Tag Name","ASIN","Product Name","Product Availability"
"//insidefirstaid.com/sites/default/files/FE_SEM_N95.png","","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.amazon.com/3M-8511PB1-Particulate-Respirator-10-Pack/dp/B0002YKBV2/ref=as_li_ss_tl?s=hi&ie=UTF8&qid=1518712787&sr=1-4&keywords=n95+mask&linkCode=ll1&tag=button-ifa-20&linkId=59a515530268622ea81d16e958cf1b5e","Buy N95 Masks on Amazon ►","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",true,"button-ifa-20","B0002YKBV2","3M 8511 Respirator, N95, Cool Flow Valve (10-Pack)","AMAZON"
"https://www.amazon.com/gp/product/B013UKCUAO/ref=as_li_tl?ie=UTF8&tag=insidefirstai-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B013UKCUAO&linkId=59d51990e44960dfa06619dc42591ef7","3M's 9332+ N99 mask","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",true,"insidefirstai-20","B013UKCUAO","3M Aura Flat Fold Face Mask Disposable Dust, Mist, Fume Respirator, FFP3, Valved, 9332+ (1 Mask)","AMAZON"
"https://myhealthbeijing.quora.com/My-Personal-Fit-Testing-Heres-the-Best-and-Worst-Pollution-Mask-For-Me","My Family Health Guide on Quora","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.amazon.com/gp/product/B0742G1B4F/ref=as_li_tl?ie=UTF8&tag=insidefirstai-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B0742G1B4F&linkId=4afa03e7b161c93e0f4eeddbecaa7e4f","Amston 1811 N99 mask","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",true,"insidefirstai-20","B0742G1B4F","Amston N99 Model 1802 Protective Dust Mask with Exhalation Valve - Particulate Respirator - NIOSH-Certified - 10/box (1 Box)","AMAZON"
"https://www.amazon.com/3M-8511PB1-Particulate-Respirator-10-Pack/dp/B0002YKBV2/ref=as_li_ss_tl?s=hi&ie=UTF8&qid=1523071790&sr=1-5&keywords=n95+mask&linkCode=ll1&tag=ifa-texts-20&linkId=e8956fdaf996fd9e6938368cb5b099d1","top rated N95 masks on Amazon","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",true,"ifa-texts-20","B0002YKBV2","3M 8511 Respirator, N95, Cool Flow Valve (10-Pack)","AMAZON"
"http://aqicn.org","Air Quality Index","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www3.epa.gov/airnow/aqi_brochure_02_14.pdf","A Guide to Air Quality and Your Health","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"http://www.who.int/mediacentre/factsheets/fs313/en/","Ambient (Outdoor) Air Quality And Health","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.health.ny.gov/environmental/indoors/air/pmq_a.htm","Fine Particles (PM 2.5) Questions And Answers","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention","Prevention","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/what-makes-a-good-n95-mask-or-respirator#comment-form","Add new comment","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/comment/85#comment-85","Lung care","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/comment/reply/191/85","reply","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/comment/86#comment-86","Lung Care","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://amzn.to/2H5Mgjt","https://amzn.to/2H5Mgjt","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/comment/reply/191/86","reply","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/hepa-air-purifiers-for-dust-mold-allergens-and-more","<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/hepa-large-honeywell-purifier-for-home.jpg?itok=Q_OM_NAg"" width=""206"" height=""115"" alt=""Best Hepa Filters"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/hepa-air-purifiers-for-dust-mold-allergens-and-more","The 4 Best HEPA Air Purifiers in 2019","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/how-to-prepare-for-hurricane-irma","<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/how-to-prepare-for-hurricane-irma_0.jpg?itok=O2UP49tG"" width=""206"" height=""115"" alt=""Hurricane preparedness"" title=""Preparing for a hurricane"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/how-to-prepare-for-hurricane-irma","How to Prepare for a Hurricane if You Cannot Evacuate","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection","<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection.jpg?itok=u6v8Yxrl"" width=""206"" height=""115"" alt=""Sterile Gauze: A Fundamental Tool to Stop Bleeding and Prevent Infection"" title=""Sterile Gauze: A Fundamental Tool to Stop Bleeding and Prevent Infection"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection","How to Use Sterile Gauze to Stop Bleeding and Prevent Infection","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/the-use-of-zinc-gluconate-lozenges-for-colds-benefits-and-more","<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/wellness-zinc-lozenges-pills-for-colds.jpg?itok=2ENOYk12"" width=""206"" height=""115"" alt=""Zinc Lozenges for Colds"" title=""Zinc Lozenges for Colds"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/the-use-of-zinc-gluconate-lozenges-for-colds-benefits-and-more","How to Use Zinc Lozenges to Prevent the Common Cold","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/bleeding","Bleeding","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/burns","Burns","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest","Cardiac Arrest","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/diagnosis","Diagnosis","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/first-aid-kit","First Aid Kit","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/first-responder-equipment","First Responder Equipment","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/long-term-wound-care","Long Term Wound Care","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/mobility-products","Mobility Products","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/prevention","Prevention","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/hepa-air-purifiers-for-dust-mold-allergens-and-more","<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/hepa-large-honeywell-purifier-for-home.jpg?itok=iI1UJe-s"" width=""120"" height=""80"" alt=""Best Hepa Filters"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/hepa-air-purifiers-for-dust-mold-allergens-and-more","The 4 Best HEPA Air Purifiers in 2019","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/how-to-prepare-for-hurricane-irma","<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/how-to-prepare-for-hurricane-irma_0.jpg?itok=omcbv1PG"" width=""120"" height=""80"" alt=""Hurricane preparedness"" title=""Preparing for a hurricane"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/how-to-prepare-for-hurricane-irma","How to Prepare for a Hurricane if You Cannot Evacuate","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection","<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection.jpg?itok=2icSdpLj"" width=""120"" height=""80"" alt=""Sterile Gauze: A Fundamental Tool to Stop Bleeding and Prevent Infection"" title=""Sterile Gauze: A Fundamental Tool to Stop Bleeding and Prevent Infection"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/sterile-gauze-an-effective-tool-to-stop-bleeding-and-prevent-infection","How to Use Sterile Gauze to Stop Bleeding and Prevent Infection","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/the-use-of-zinc-gluconate-lozenges-for-colds-benefits-and-more","<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/field/image/wellness-zinc-lozenges-pills-for-colds.jpg?itok=tnZhawYY"" width=""120"" height=""80"" alt=""Zinc Lozenges for Colds"" title=""Zinc Lozenges for Colds"" />","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"/prevention/the-use-of-zinc-gluconate-lozenges-for-colds-benefits-and-more","How to Use Zinc Lozenges to Prevent the Common Cold","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/about-us","Peter Oldani","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.quora.com/profile/Peter-Oldani","Quora","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.linkedin.com/in/peter-oldani-inside-first-aid/","Linkedin","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/about-us","here","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/","","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/about-us","About Inside First Aid","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/scholarship","Scholarship Program","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"http://eepurl.com/ct63V1","Newsletter","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/privacy-policy","Privacy Policy","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/sitemap.xml","Sitemap","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"mailto:insidefirstaid@gmail.com","insidefirstaid@gmail.com","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.facebook.com/insidefirstaid","Facebook","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.pinterest.com/insidefirstaid/","Pinterest","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://plus.google.com/u/0/b/106491114274414776311/+Insidefirstaid","Google+","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://www.instagram.com/insidefirstaid/","Instagram","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"https://insidefirstaid.tumblr.com","Tumblr","https://insidefirstaid.com/prevention/what-makes-a-good-n95-mask-or-respirator","How to Choose an N95 Mask or Respirator | Inside First Aid",,,,,
"//insidefirstaid.com/","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://insidefirstaid.com/","Home","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://insidefirstaid.com/cardiac-arrest","Cardiac Arrest","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://insidefirstaid.com/about-us","Peter Oldani","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/learn-how-to-perform-cpr-or-cardiopulmonary-resuscitation","CPR","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/learn-how-to-perform-cpr-or-cardiopulmonary-resuscitation#how_to_perform_cpr","chest compressions and rescue breaths","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://commons.wikimedia.org/wiki/File%3ACPR_training-01.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/learn-how-to-perform-cpr-or-cardiopulmonary-resuscitation#cpr_theory","the most important part of CPR","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/sites/default/files/nasco-prompt-cpr-dummy-or-manikin.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/portable-automated-external-defibrillators-aed-cpr-protect-others-from-sudden-cardiac-arrest","AED training","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.amazon.com/NASCO-LF06001U-Prompt-Adult-Manikin/dp/B0015TB9C8/ref=as_li_ss_tl?keywords=nasco+cpr+prompt+manikin&qid=1557841651&s=gateway&sr=8-2&linkCode=ll1&tag=button-ifa-20&linkId=0b72beb96635cd4dd82434673109ac40&language=en_US","Buy a Nasco CPR Prompt Manikin on Amazon ►","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",true,"button-ifa-20","B0015TB9C8","NASCO LF06001U CPR Prompt Adult/Child Manikin with 10 Lung Bags and Tool, Blue","THIRDPARTY"
"//insidefirstaid.com/sites/default/files/prestan-professional-adult-cpr-and-aed-manikin-for-sale.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.amazon.com/PRESTAN-PP-AM-100M-MS-Professional-CPR-AED-Training/dp/B007HOAM9Q/ref=as_li_ss_tl?ie=UTF8&qid=1526031416&sr=8-3&keywords=prestan+cpr+manikins&linkCode=ll1&tag=button-ifa-20&linkId=23e6acfc4bed985d302c425786e6b767","Buy a Prestan Professional CPR Manikin on Amazon ►","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",true,"button-ifa-20","B007HOAM9Q","PRESTAN PP-AM-100M-MS Professional Adult CPR-AED Training Manikin with CPR Monitor, Medium Skin","AMAZON"
"//insidefirstaid.com/sites/default/files/prestan-ultralite-cpr-dummy-for-sale.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.amazon.com/Prestan-Ultralite-CPR-Manikins-4-pack/dp/B00R8CA74W/ref=as_li_ss_tl?crid=3IRFB1B591RX6&keywords=prestan+ultralite+manikin&qid=1557841744&s=gateway&sprefix=prestan+ultralitte,aps,1127&sr=8-3-fkmrnull&linkCode=ll1&tag=button-ifa-20&linkId=b584782cba72c4b7993049510c492cae&language=en_US","Buy Prestan Ultralite CPR Manikins on Amazon ►","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",true,"button-ifa-20","B00R8CA74W","Prestan Ultralite CPR Manikins 4-pack","AMAZON"
"//insidefirstaid.com/sites/default/files/simulaids-casper-the-dog-cpr-dummy.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.amazon.com/Simulaids-CasPeR-CPR-Dog/dp/B018KVC7HE/ref=as_li_ss_tl?ie=UTF8&qid=1526031581&sr=8-3&keywords=casper+cpr+dog&linkCode=ll1&tag=button-ifa-20&linkId=feb28e135f2ca53ed943a552e3e6edbc","Buy Casper the CPR Manikin Dog on Amazon ►","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",true,"button-ifa-20","B018KVC7HE","Simulaids - CasPeR The CPR Dog by Simulaids","THIRDPARTY"
"//insidefirstaid.com/cardiac-arrest","sudden cardiac arrest","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/portable-automated-external-defibrillators-aed-cpr-protect-others-from-sudden-cardiac-arrest","AED or portable defibrillator","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/sites/default/files/WNL-practi-aed-trainer-for-sale.jpg","","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.amazon.com/WNL-Products-WL120ES10-Practi-Trainer-Defibrillator/dp/B00I3JNK6G/ref=as_li_ss_tl?keywords=wnl+aed+practi-trainer&qid=1557842043&s=gateway&sr=8-7&linkCode=ll1&tag=button-ifa-20&linkId=90487611fc8a9abfc83384bae5d53491&language=en_US","Buy a WNL AED Practice Trainer on Amazon ►","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",true,"button-ifa-20","B00I3JNK6G","WNL Safety Products WL120ES10 Plastic AED Practi-Trainer Essentials CPR Defibrillator Training Unit","AMAZON"
"//insidefirstaid.com/cardiac-arrest/portable-automated-external-defibrillators-aed-cpr-protect-others-from-sudden-cardiac-arrest","What is a Portable Defibrillator and How to Use it","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale#cheap_cpr_dummy","NASCO CPR Prompt Manikin","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale#mid_range_cpr_dummy","Prestan Professional Adult CPR and AED Manikin","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale#portable_cpr_dummy","Prestan Ultralite Manikins","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale#dog_cpr_dummy","Simulaid’s CasPeR the CPR Dog","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale#cpr_dummy_aed_trainer","WNL Practi-TRAINER Essentials kit","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/learn-how-to-perform-cpr-or-cardiopulmonary-resuscitation","How to Perform Cardiopulmonary Resuscitation (CPR)","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"//insidefirstaid.com/cardiac-arrest/portable-automated-external-defibrillators-aed-cpr-protect-others-from-sudden-cardiac-arrest","The 4 Best Portable Defibrillators and Which to Buy","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://ohsonline.com/Articles/2010/06/01/Choosing-the-Right-Manikin-for-the-Job.aspx","Choosing a CPR dummy","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.enasco.com/instruction-manuals-and-videos","Nasco CPR manikin manual","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.prestanproducts.com/instruction/11153-RevE-Prestan-Professional-Adult-Manikin-Instruction-Sheet.pdf","Prestan Adult CPR manikin manual","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.prestanproducts.com/instruction/11249-RevC-InstructionSheet-PrestanUltraliteManikin.pdf","Prestan Ultralite CPR dummy manual","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.simulaids.com/product/100-5000","Casper the CPR dog","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"https://www.wnlproducts.com/product/aed-practi-trainer/","WNL AED Practi-Trainer","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"http://cdn.laerdal.com/downloads/f2644/ReviewCPRdevices06_09.pdf","The use of CPR feedback/prompt devices during training and CPR performance: a systematic review","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
"/cardiac-arrest","Cardiac Arrest","https://insidefirstaid.com/cardiac-arrest/how-to-choose-a-cpr-dummy-or-manikin-for-sale","The 5 Best CPR Dummies for CPR Training | Inside First Aid",,,,,
